42382,Customer#000042382,4553.99,15-257-541-2452,ETHIOPIA,RlPmdIHgbzjyaeycGMLQ1425sClEwIReE7oNMQ,es sublate furiously furiously unusual accounts. dolphins sleep after the packages. specia,92579.57059999999,4489702
42382,Customer#000042382,4553.99,15-257-541-2452,ETHIOPIA,RlPmdIHgbzjyaeycGMLQ1425sClEwIReE7oNMQ,es sublate furiously furiously unusual accounts. dolphins sleep after the packages. specia,109970.21659999999,4489702
40906,Customer#000040906,178.22,18-887-821-6926,INDIA,i0Gr4tUiVZsHIT,ts are blithely around the furiously regular deposits,17774.4567,4502455
40906,Customer#000040906,178.22,18-887-821-6926,INDIA,i0Gr4tUiVZsHIT,ts are blithely around the furiously regular deposits,0.0,4502465
59149,Customer#000059149,3757.69,17-201-791-1894,GERMANY,L9jWCTF y5UsObVwIAPMrhfrERnA7L22m,"its. even, silent packages sleep carefully slyly final packages.",139181.5994,4503116
29060,Customer#000029060,-643.06,18-963-578-5621,INDIA,rRJNBsQiIkgOdI20Mb3LimL6kWRE,ckages haggle. slyly unusual requests wake furiously regular requests. fluffily regul,61923.62219999999,4494039
29060,Customer#000029060,-643.06,18-963-578-5621,INDIA,rRJNBsQiIkgOdI20Mb3LimL6kWRE,ckages haggle. slyly unusual requests wake furiously regular requests. fluffily regul,0.0,4494039
40390,Customer#000040390,8902.27,19-120-396-3344,INDONESIA,dZO76TdgxIe7GES7p,"ironic packages sleep quickly according to the slyly silent ideas. even, final d",45146.8864,4510510
56828,Customer#000056828,1780.13,17-503-423-2932,GERMANY,"vik3x68,4JUVAt",ly express accounts. special requests af,38934.522000000004,4522098
56828,Customer#000056828,1780.13,17-503-423-2932,GERMANY,"vik3x68,4JUVAt",ly express accounts. special requests af,79852.9503,4522098
56828,Customer#000056828,1780.13,17-503-423-2932,GERMANY,"vik3x68,4JUVAt",ly express accounts. special requests af,89722.4583,4522098
59242,Customer#000059242,2080.11,16-617-947-6957,FRANCE,"0AX7DJJlQZmHttESjAwTa12BPpeWrKhA,tesF",fily final packages. careful,54345.6145,4512602
59242,Customer#000059242,2080.11,16-617-947-6957,FRANCE,"0AX7DJJlQZmHttESjAwTa12BPpeWrKhA,tesF",fily final packages. careful,113118.3505,4512602
59242,Customer#000059242,2080.11,16-617-947-6957,FRANCE,"0AX7DJJlQZmHttESjAwTa12BPpeWrKhA,tesF",fily final packages. careful,157347.5509,4512602
59242,Customer#000059242,2080.11,16-617-947-6957,FRANCE,"0AX7DJJlQZmHttESjAwTa12BPpeWrKhA,tesF",fily final packages. careful,181874.2069,4512602
57721,Customer#000057721,300.03,19-579-716-6123,INDONESIA,ozNicz9BpqcUjMSsIevRgYWf38Tfa,carefully pending pinto beans. requests snooze slyly after the,31930.307500000003,4524994
29315,Customer#000029315,2453.25,16-331-984-5921,FRANCE,"qF37ajzOi3KiRv,kLKF4uqRyQyzu,ipp3Mr",ag blithely blithely express requests. unusual accounts alongside of the pending ideas c,16107.983999999999,4503860
29315,Customer#000029315,2453.25,16-331-984-5921,FRANCE,"qF37ajzOi3KiRv,kLKF4uqRyQyzu,ipp3Mr",ag blithely blithely express requests. unusual accounts alongside of the pending ideas c,33075.335499999994,4503860
29315,Customer#000029315,2453.25,16-331-984-5921,FRANCE,"qF37ajzOi3KiRv,kLKF4uqRyQyzu,ipp3Mr",ag blithely blithely express requests. unusual accounts alongside of the pending ideas c,111861.53709999999,4503860
59251,Customer#000059251,8716.19,17-136-560-1825,GERMANY,SU9FMOUReQHB1P,"dependencies. quickly regular packages sleep blithely quickly special ideas. silent, re",16056.628799999999,4513520
31099,Customer#000031099,8583.52,16-867-497-7542,FRANCE,"ySY8dop0KIa87hjluIBN1ZPKjQt8,PqKe8KXJ0n","ayers haggle furiously special foxes. final,",26966.7,4529532
52120,Customer#000052120,3417.76,17-612-126-8602,GERMANY,COiztOXGvv6KCeVx1Z l,oxes. slyly regular ideas around the braids boost after the ironic fox,175691.9942,4540827
52120,Customer#000052120,3417.76,17-612-126-8602,GERMANY,COiztOXGvv6KCeVx1Z l,oxes. slyly regular ideas around the braids boost after the ironic fox,118758.91219999999,4540831
52120,Customer#000052120,3417.76,17-612-126-8602,GERMANY,COiztOXGvv6KCeVx1Z l,oxes. slyly regular ideas around the braids boost after the ironic fox,113810.87819999999,4540833
59194,Customer#000059194,2964.01,18-171-178-2464,INDIA,cWsn65mUHTNDi7mf9gKkpECT4YF OL0,"to beans breach fluffily. slyly ironic pinto beans sleep enticingly sly deposits. even, busy foxes sleep above the",19854.270399999998,4507706
59194,Customer#000059194,2964.01,18-171-178-2464,INDIA,cWsn65mUHTNDi7mf9gKkpECT4YF OL0,"to beans breach fluffily. slyly ironic pinto beans sleep enticingly sly deposits. even, busy foxes sleep above the",67126.6124,4507706
59194,Customer#000059194,2964.01,18-171-178-2464,INDIA,cWsn65mUHTNDi7mf9gKkpECT4YF OL0,"to beans breach fluffily. slyly ironic pinto beans sleep enticingly sly deposits. even, busy foxes sleep above the",123220.81159999999,4507706
59194,Customer#000059194,2964.01,18-171-178-2464,INDIA,cWsn65mUHTNDi7mf9gKkpECT4YF OL0,"to beans breach fluffily. slyly ironic pinto beans sleep enticingly sly deposits. even, busy foxes sleep above the",169201.2524,4507706
59194,Customer#000059194,2964.01,18-171-178-2464,INDIA,cWsn65mUHTNDi7mf9gKkpECT4YF OL0,"to beans breach fluffily. slyly ironic pinto beans sleep enticingly sly deposits. even, busy foxes sleep above the",228914.2524,4507706
53300,Customer#000053300,6406.0,17-560-610-3608,GERMANY,"AgUx9OPJ3 M3FYf1j,K8YRmnNdMTOjhN,0v",. furiously regular dolphins nag carefully quickly bold deposits-- quickly regular platelets doz,18467.316,4519262
53300,Customer#000053300,6406.0,17-560-610-3608,GERMANY,"AgUx9OPJ3 M3FYf1j,K8YRmnNdMTOjhN,0v",. furiously regular dolphins nag carefully quickly bold deposits-- quickly regular platelets doz,72960.6384,4519262
53300,Customer#000053300,6406.0,17-560-610-3608,GERMANY,"AgUx9OPJ3 M3FYf1j,K8YRmnNdMTOjhN,0v",. furiously regular dolphins nag carefully quickly bold deposits-- quickly regular platelets doz,127664.0784,4519262
53300,Customer#000053300,6406.0,17-560-610-3608,GERMANY,"AgUx9OPJ3 M3FYf1j,K8YRmnNdMTOjhN,0v",. furiously regular dolphins nag carefully quickly bold deposits-- quickly regular platelets doz,164216.392,4519262
59242,Customer#000059242,2080.11,16-617-947-6957,FRANCE,"0AX7DJJlQZmHttESjAwTa12BPpeWrKhA,tesF",fily final packages. careful,236671.82809999998,4512602
59242,Customer#000059242,2080.11,16-617-947-6957,FRANCE,"0AX7DJJlQZmHttESjAwTa12BPpeWrKhA,tesF",fily final packages. careful,240027.67889999997,4512602
59242,Customer#000059242,2080.11,16-617-947-6957,FRANCE,"0AX7DJJlQZmHttESjAwTa12BPpeWrKhA,tesF",fily final packages. careful,255387.24129999997,4512602
59242,Customer#000059242,2080.11,16-617-947-6957,FRANCE,"0AX7DJJlQZmHttESjAwTa12BPpeWrKhA,tesF",fily final packages. careful,297622.8501,4512602
59242,Customer#000059242,2080.11,16-617-947-6957,FRANCE,"0AX7DJJlQZmHttESjAwTa12BPpeWrKhA,tesF",fily final packages. careful,312039.3111,4512602
59404,Customer#000059404,2089.53,17-133-798-9155,GERMANY,5AA0tZTDc5RA46VwT,g accounts haggle above the slyly quiet deposits. regular excuses are blithely of the depos,88403.86,4529126
59398,Customer#000059398,1480.97,15-103-109-5309,ETHIOPIA,J52dzYSFvOyqbP1Rjw,"intain blithely. furiously express deposits haggle fluffily above the quickly express deposits. final, unus",19391.372799999997,4528514
59398,Customer#000059398,1480.97,15-103-109-5309,ETHIOPIA,J52dzYSFvOyqbP1Rjw,"intain blithely. furiously express deposits haggle fluffily above the quickly express deposits. final, unus",95956.03149999998,4528514
59398,Customer#000059398,1480.97,15-103-109-5309,ETHIOPIA,J52dzYSFvOyqbP1Rjw,"intain blithely. furiously express deposits haggle fluffily above the quickly express deposits. final, unus",158929.2682,4528514
29416,Customer#000029416,-354.12,17-592-937-6045,GERMANY,2sqb26fOb3BL,uses print quickly quickly pending pinto beans. regular requests wake slyly around the carefully,0.0,4530351
29374,Customer#000029374,2680.31,16-867-336-2623,FRANCE,It8ICAyK9YJsxz921U fTgXTwkyNp9TZcBj29i,"ggle slyly according to the regular, pending theodolites. packages wake? slyly pendi",0.0,4526067
48790,Customer#000048790,-185.07,15-775-825-5021,ETHIOPIA,H6VovC6K26SPJvT88W1lJkheHujnCn8lRo,nusual pinto beans nag furiously always ironic req,242925.6402,4542501
48790,Customer#000048790,-185.07,15-775-825-5021,ETHIOPIA,H6VovC6K26SPJvT88W1lJkheHujnCn8lRo,nusual pinto beans nag furiously always ironic req,178464.0402,4542503
29315,Customer#000029315,2453.25,16-331-984-5921,FRANCE,"qF37ajzOi3KiRv,kLKF4uqRyQyzu,ipp3Mr",ag blithely blithely express requests. unusual accounts alongside of the pending ideas c,95753.55309999999,4520049
29315,Customer#000029315,2453.25,16-331-984-5921,FRANCE,"qF37ajzOi3KiRv,kLKF4uqRyQyzu,ipp3Mr",ag blithely blithely express requests. unusual accounts alongside of the pending ideas c,78786.2016,4520049
29315,Customer#000029315,2453.25,16-331-984-5921,FRANCE,"qF37ajzOi3KiRv,kLKF4uqRyQyzu,ipp3Mr",ag blithely blithely express requests. unusual accounts alongside of the pending ideas c,0.0,4520049
47716,Customer#000047716,-489.97,17-561-394-5724,GERMANY,b3WdUOKYdSM giPy  ZB5BNQUru,ts cajole slyly about the carefully ironic packages. blithely regular dependencies haggle furiously,146794.13139999998,4543423
47716,Customer#000047716,-489.97,17-561-394-5724,GERMANY,b3WdUOKYdSM giPy  ZB5BNQUru,ts cajole slyly about the carefully ironic packages. blithely regular dependencies haggle furiously,91011.1954,4543425
47716,Customer#000047716,-489.97,17-561-394-5724,GERMANY,b3WdUOKYdSM giPy  ZB5BNQUru,ts cajole slyly about the carefully ironic packages. blithely regular dependencies haggle furiously,81530.2834,4543431
47716,Customer#000047716,-489.97,17-561-394-5724,GERMANY,b3WdUOKYdSM giPy  ZB5BNQUru,ts cajole slyly about the carefully ironic packages. blithely regular dependencies haggle furiously,69517.96,4543433
47716,Customer#000047716,-489.97,17-561-394-5724,GERMANY,b3WdUOKYdSM giPy  ZB5BNQUru,ts cajole slyly about the carefully ironic packages. blithely regular dependencies haggle furiously,0.0,4543435
59494,Customer#000059494,8786.21,16-297-359-6732,FRANCE,"6SKT58eEwU 9XDGbzNbcqOL7HM49xFvL,l",. carefully close deposits are slyly,31636.7128,4538306
59494,Customer#000059494,8786.21,16-297-359-6732,FRANCE,"6SKT58eEwU 9XDGbzNbcqOL7HM49xFvL,l",. carefully close deposits are slyly,34310.9368,4538306
59494,Customer#000059494,8786.21,16-297-359-6732,FRANCE,"6SKT58eEwU 9XDGbzNbcqOL7HM49xFvL,l",. carefully close deposits are slyly,50172.7828,4538306
59494,Customer#000059494,8786.21,16-297-359-6732,FRANCE,"6SKT58eEwU 9XDGbzNbcqOL7HM49xFvL,l",. carefully close deposits are slyly,61416.014800000004,4538306
29518,Customer#000029518,9244.62,17-567-804-8028,GERMANY,9l0hP7jIItXcPieiSIaKsQfiCn,wake. blithely ironic packages,262838.7258,4540755
29518,Customer#000029518,9244.62,17-567-804-8028,GERMANY,9l0hP7jIItXcPieiSIaKsQfiCn,wake. blithely ironic packages,205440.5058,4540755
29518,Customer#000029518,9244.62,17-567-804-8028,GERMANY,9l0hP7jIItXcPieiSIaKsQfiCn,wake. blithely ironic packages,169864.6398,4540755
29518,Customer#000029518,9244.62,17-567-804-8028,GERMANY,9l0hP7jIItXcPieiSIaKsQfiCn,wake. blithely ironic packages,111678.6398,4540755
29518,Customer#000029518,9244.62,17-567-804-8028,GERMANY,9l0hP7jIItXcPieiSIaKsQfiCn,wake. blithely ironic packages,25411.950200000007,4540755
29518,Customer#000029518,9244.62,17-567-804-8028,GERMANY,9l0hP7jIItXcPieiSIaKsQfiCn,wake. blithely ironic packages,3.637978807091713E-12,4540755
29696,Customer#000029696,4679.05,15-553-304-2379,ETHIOPIA,"inC ,OOgtDvyfEs4KAKi","l asymptotes snooze blithely carefully ironic instructions. ironic, even deposits sleep slyly silent dependencies",47534.395200000006,4558911
29696,Customer#000029696,4679.05,15-553-304-2379,ETHIOPIA,"inC ,OOgtDvyfEs4KAKi","l asymptotes snooze blithely carefully ironic instructions. ironic, even deposits sleep slyly silent dependencies",21637.699200000006,4558911
29696,Customer#000029696,4679.05,15-553-304-2379,ETHIOPIA,"inC ,OOgtDvyfEs4KAKi","l asymptotes snooze blithely carefully ironic instructions. ironic, even deposits sleep slyly silent dependencies",7.275957614183426E-12,4558911
35248,Customer#000035248,8851.03,19-934-754-2334,INDONESIA,mSXDNIjC7wJ9 zK0FMF DF9mtiCn4 GJbl,ts. excuses nag after the furiously regular platelets. bold asymptotes print quickly furious requ,13430.334599999998,4566294
59455,Customer#000059455,-865.36,18-508-365-6194,INDIA,InfsS ln8pdh,ckages above the thinly careful packages cajole blithely regular asymptotes. carefully bold asymptotes are acr,38459.0112,4534328
29683,Customer#000029683,81.6,17-341-321-1552,GERMANY,SxZOCBYFE2j8jhdw,around the blithely special instructions: furiously express p,14650.322999999997,4557585
29683,Customer#000029683,81.6,17-341-321-1552,GERMANY,SxZOCBYFE2j8jhdw,around the blithely special instructions: furiously express p,-3.637978807091713E-12,4557585
39097,Customer#000039097,6141.56,18-699-407-1072,INDIA,2LQhU8cmVWw0apnUX,ily furiously final platelets. requests cajole furiously even packages. carefully pe,8118.703799999999,4571155
39097,Customer#000039097,6141.56,18-699-407-1072,INDIA,2LQhU8cmVWw0apnUX,ily furiously final platelets. requests cajole furiously even packages. carefully pe,5532.638999999999,4571157
39097,Customer#000039097,6141.56,18-699-407-1072,INDIA,2LQhU8cmVWw0apnUX,ily furiously final platelets. requests cajole furiously even packages. carefully pe,-9.094947017729282E-13,4571163
34396,Customer#000034396,3974.04,16-259-550-8717,FRANCE,",fTWTVqILP,qN",y quick deposits are carefully at the ironic asy,152952.966,4571067
34396,Customer#000034396,3974.04,16-259-550-8717,FRANCE,",fTWTVqILP,qN",y quick deposits are carefully at the ironic asy,70929.21599999999,4571073
45368,Customer#000045368,8806.96,18-593-527-2676,INDIA,"gZQGwxrIFpbAh0vJ Q81MCUHSywSfLqw,",nusual accounts haggle across the furiously even courts,3776.048,4577994
59708,Customer#000059708,8052.32,18-425-476-7587,INDIA,"axbXUnUIPFArM0VZ1,PwyYqkVMsiP8FmZor",xpress platelets haggle furiously asymptotes. express instruct,7346.6442,4560134
59708,Customer#000059708,8052.32,18-425-476-7587,INDIA,"axbXUnUIPFArM0VZ1,PwyYqkVMsiP8FmZor",xpress platelets haggle furiously asymptotes. express instruct,85160.7729,4560134
59708,Customer#000059708,8052.32,18-425-476-7587,INDIA,"axbXUnUIPFArM0VZ1,PwyYqkVMsiP8FmZor",xpress platelets haggle furiously asymptotes. express instruct,89792.6547,4560134
59765,Customer#000059765,7150.61,18-620-247-2856,INDIA,6pXCfrjw 28m8v0AcD8KFyXO2M2IvnuWII6taoT,equests solve furiously unusual requ,36982.1475,4565948
59765,Customer#000059765,7150.61,18-620-247-2856,INDIA,6pXCfrjw 28m8v0AcD8KFyXO2M2IvnuWII6taoT,equests solve furiously unusual requ,57872.7375,4565948
59732,Customer#000059732,-747.08,18-858-698-2062,INDIA,"RvQ9lI2V,9E8qzIRtg I","re alongside of the unusual, even instructions. fluffily even asymptotes affix carefully against the ev",46807.089,4562582
59732,Customer#000059732,-747.08,18-858-698-2062,INDIA,"RvQ9lI2V,9E8qzIRtg I","re alongside of the unusual, even instructions. fluffily even asymptotes affix carefully against the ev",131859.6378,4562582
59732,Customer#000059732,-747.08,18-858-698-2062,INDIA,"RvQ9lI2V,9E8qzIRtg I","re alongside of the unusual, even instructions. fluffily even asymptotes affix carefully against the ev",154131.9288,4562582
59732,Customer#000059732,-747.08,18-858-698-2062,INDIA,"RvQ9lI2V,9E8qzIRtg I","re alongside of the unusual, even instructions. fluffily even asymptotes affix carefully against the ev",157051.236,4562582
59732,Customer#000059732,-747.08,18-858-698-2062,INDIA,"RvQ9lI2V,9E8qzIRtg I","re alongside of the unusual, even instructions. fluffily even asymptotes affix carefully against the ev",184635.6456,4562582
54736,Customer#000054736,-601.44,16-209-903-4341,FRANCE,QDticecbA4lOMtZm9s1ZnH,foxes alongside of the courts shall are carefully final requests. special courts detect quickly blithely unusu,146778.5376,4574151
54736,Customer#000054736,-601.44,16-209-903-4341,FRANCE,QDticecbA4lOMtZm9s1ZnH,foxes alongside of the courts shall are carefully final requests. special courts detect quickly blithely unusu,74949.65320000002,4574157
57217,Customer#000057217,-23.03,16-405-784-6803,FRANCE,dOf4tYfch6KAKCcfLs2pezYciigDS9CP7HKkc,special accounts. notornis against the exp,39596.759999999995,4574859
57217,Customer#000057217,-23.03,16-405-784-6803,FRANCE,dOf4tYfch6KAKCcfLs2pezYciigDS9CP7HKkc,special accounts. notornis against the exp,-7.275957614183426E-12,4574865
33061,Customer#000033061,2067.98,18-124-676-7543,INDIA,sbaN WFZeLCbUGId9nQxKOJg46,"s around the regular, pending ideas wake along the ironic packages. ruthlessly ironic pa",12088.726199999997,4588907
33061,Customer#000033061,2067.98,18-124-676-7543,INDIA,sbaN WFZeLCbUGId9nQxKOJg46,"s around the regular, pending ideas wake along the ironic packages. ruthlessly ironic pa",8301.766199999998,4588911
33061,Customer#000033061,2067.98,18-124-676-7543,INDIA,sbaN WFZeLCbUGId9nQxKOJg46,"s around the regular, pending ideas wake along the ironic packages. ruthlessly ironic pa",-1.8189894035458565E-12,4588915
59876,Customer#000059876,5665.45,17-779-358-2236,GERMANY,"BnOs4,1SQCQlE6MLNyi8FAUJYELdlCoHvg","e of the regular, final asymptotes. reques",1937.9824,4577270
59876,Customer#000059876,5665.45,17-779-358-2236,GERMANY,"BnOs4,1SQCQlE6MLNyi8FAUJYELdlCoHvg","e of the regular, final asymptotes. reques",32380.3744,4577270
59876,Customer#000059876,5665.45,17-779-358-2236,GERMANY,"BnOs4,1SQCQlE6MLNyi8FAUJYELdlCoHvg","e of the regular, final asymptotes. reques",79444.92480000001,4577270
44660,Customer#000044660,4475.05,16-873-540-5865,FRANCE,Ee5bOoj5aza5wRHxqCys44xs6n0,ts. even theodolites along the furiously even,0.0,4578877
51998,Customer#000051998,5476.17,18-260-805-7482,INDIA,pnNozfDpi2yXi8J4w,ual requests. furiously unusual foxes boost quickly. accounts according to the blithely pending foxes sleep al,0.0,4586163
56839,Customer#000056839,7471.92,17-285-857-1577,GERMANY,"QmD5iPm,D4CPWlDXUMgoKByxuZWD6V",ccording to the furiously even deposits. blithely final packages are quickly against the fluffily regular requests.,15716.221300000001,4579554
56839,Customer#000056839,7471.92,17-285-857-1577,GERMANY,"QmD5iPm,D4CPWlDXUMgoKByxuZWD6V",ccording to the furiously even deposits. blithely final packages are quickly against the fluffily regular requests.,73229.1013,4579554
56839,Customer#000056839,7471.92,17-285-857-1577,GERMANY,"QmD5iPm,D4CPWlDXUMgoKByxuZWD6V",ccording to the furiously even deposits. blithely final packages are quickly against the fluffily regular requests.,81348.35889999999,4579554
56839,Customer#000056839,7471.92,17-285-857-1577,GERMANY,"QmD5iPm,D4CPWlDXUMgoKByxuZWD6V",ccording to the furiously even deposits. blithely final packages are quickly against the fluffily regular requests.,115744.2799,4579554
56839,Customer#000056839,7471.92,17-285-857-1577,GERMANY,"QmD5iPm,D4CPWlDXUMgoKByxuZWD6V",ccording to the furiously even deposits. blithely final packages are quickly against the fluffily regular requests.,170960.0943,4579554
36715,Customer#000036715,5208.55,18-763-584-9691,INDIA,AyaJdqWXhmYfhn4QxNNVknfOKYzN7U4q,sits wake furiously express requests. thi,120620.79990000001,4589610
36715,Customer#000036715,5208.55,18-763-584-9691,INDIA,AyaJdqWXhmYfhn4QxNNVknfOKYzN7U4q,sits wake furiously express requests. thi,182430.15300000002,4589610
29711,Customer#000029711,6912.87,19-306-185-9808,INDONESIA,hyqVYNmqeSbfiGE,s hang after the quickly bold packages. furiously regular accounts sleep about,0.0,4560441
60028,Customer#000060028,3494.99,16-234-762-4451,FRANCE,qoxXSl3gyR5EnAsp,e the quickly unusual theodolites cajole slyly blithely r,71439.06,4592776
51130,Customer#000051130,1230.39,18-487-888-4847,INDIA,DoY SOrbPa,bove the boldly dogged excuses.,46658.84850000001,4602107
51130,Customer#000051130,1230.39,18-487-888-4847,INDIA,DoY SOrbPa,bove the boldly dogged excuses.,7.275957614183426E-12,4602111
59770,Customer#000059770,-8.13,19-975-309-3448,INDONESIA,"1YKvAXnYEP,NmPR GBeKflSf","the permanently express theodolites. ironic packages wake about the blithely special ideas. foxes cajole regular, t",8277.2604,4566458
59770,Customer#000059770,-8.13,19-975-309-3448,INDONESIA,"1YKvAXnYEP,NmPR GBeKflSf","the permanently express theodolites. ironic packages wake about the blithely special ideas. foxes cajole regular, t",86661.012,4566458
59770,Customer#000059770,-8.13,19-975-309-3448,INDONESIA,"1YKvAXnYEP,NmPR GBeKflSf","the permanently express theodolites. ironic packages wake about the blithely special ideas. foxes cajole regular, t",113819.422,4566458
59770,Customer#000059770,-8.13,19-975-309-3448,INDONESIA,"1YKvAXnYEP,NmPR GBeKflSf","the permanently express theodolites. ironic packages wake about the blithely special ideas. foxes cajole regular, t",175632.9196,4566458
43261,Customer#000043261,7739.37,15-607-801-9779,ETHIOPIA,b9xclBcHjaItrWTC2jEZ0,dolites use quickly requests. furiously bol,60229.78080000001,4594975
43261,Customer#000043261,7739.37,15-607-801-9779,ETHIOPIA,b9xclBcHjaItrWTC2jEZ0,dolites use quickly requests. furiously bol,9498.327300000012,4594977
36242,Customer#000036242,4646.46,17-326-835-6824,GERMANY,"bSV3RklJm,TQuxDFhjFL8d","lly close accounts detect about the express, ironic theodolites! carefully even orbits use whithout t",0.0,4598963
59242,Customer#000059242,2080.11,16-617-947-6957,FRANCE,"0AX7DJJlQZmHttESjAwTa12BPpeWrKhA,tesF",fily final packages. careful,257693.6966,4596385
59242,Customer#000059242,2080.11,16-617-947-6957,FRANCE,"0AX7DJJlQZmHttESjAwTa12BPpeWrKhA,tesF",fily final packages. careful,198920.9606,4596389
59242,Customer#000059242,2080.11,16-617-947-6957,FRANCE,"0AX7DJJlQZmHttESjAwTa12BPpeWrKhA,tesF",fily final packages. careful,154691.7602,4596393
59242,Customer#000059242,2080.11,16-617-947-6957,FRANCE,"0AX7DJJlQZmHttESjAwTa12BPpeWrKhA,tesF",fily final packages. careful,130165.10419999999,4596399
29944,Customer#000029944,504.88,15-386-844-5559,ETHIOPIA,uUnfnnuMc6sOpk4D3h4aKedrBTwlKND,ilent pinto beans use slyly against the blithely express accounts. accounts nod blithely quickly even pac,0.0,4584207
50540,Customer#000050540,5115.99,15-415-148-9541,ETHIOPIA,BmpVLVNUnSm8Aa,across the carefully final requests. quickly unusua,45972.138199999994,4582614
50540,Customer#000050540,5115.99,15-415-148-9541,ETHIOPIA,BmpVLVNUnSm8Aa,across the carefully final requests. quickly unusua,50244.977399999996,4582614
44791,Customer#000044791,8501.5,15-777-682-2179,ETHIOPIA,wnCszWpbBKkO3YiuEk,al packages. slyly final requests sleep slyly. blithe,16110.335999999998,4605240
60049,Customer#000060049,2128.83,19-228-258-6362,INDONESIA,2ST732JS cryl,"es: express pinto beans wake across the carefully dogged dependencies. express, final ideas a",9411.96,4594918
60049,Customer#000060049,2128.83,19-228-258-6362,INDONESIA,2ST732JS cryl,"es: express pinto beans wake across the carefully dogged dependencies. express, final ideas a",63825.2056,4594918
60049,Customer#000060049,2128.83,19-228-258-6362,INDONESIA,2ST732JS cryl,"es: express pinto beans wake across the carefully dogged dependencies. express, final ideas a",82296.7696,4594918
53806,Customer#000053806,1026.26,15-204-530-5443,ETHIOPIA,"7b4rt2hZ JbYCrKJMLp,xyeo6Be6i4EywxH2lDDj",ely final ideas. fluffily ironic ideas sleep slyly ironic theod,181261.51880000002,4590023
53806,Customer#000053806,1026.26,15-204-530-5443,ETHIOPIA,"7b4rt2hZ JbYCrKJMLp,xyeo6Be6i4EywxH2lDDj",ely final ideas. fluffily ironic ideas sleep slyly ironic theod,152894.67080000002,4590023
53806,Customer#000053806,1026.26,15-204-530-5443,ETHIOPIA,"7b4rt2hZ JbYCrKJMLp,xyeo6Be6i4EywxH2lDDj",ely final ideas. fluffily ironic ideas sleep slyly ironic theod,83747.70680000001,4590023
53806,Customer#000053806,1026.26,15-204-530-5443,ETHIOPIA,"7b4rt2hZ JbYCrKJMLp,xyeo6Be6i4EywxH2lDDj",ely final ideas. fluffily ironic ideas sleep slyly ironic theod,51462.49640000002,4590023
53806,Customer#000053806,1026.26,15-204-530-5443,ETHIOPIA,"7b4rt2hZ JbYCrKJMLp,xyeo6Be6i4EywxH2lDDj",ely final ideas. fluffily ironic ideas sleep slyly ironic theod,1.4551915228366852E-11,4590023
58408,Customer#000058408,461.53,15-276-200-6979,ETHIOPIA,yct6YNJ5tFZsYbYJk0SfZlYQQEP,"jole. deposits doze carefully across the special ideas. carefully ironic accounts are blithe, final packages.",0.0,4590023
59398,Customer#000059398,1480.97,15-103-109-5309,ETHIOPIA,J52dzYSFvOyqbP1Rjw,"intain blithely. furiously express deposits haggle fluffily above the quickly express deposits. final, unus",139537.89539999998,4590023
59398,Customer#000059398,1480.97,15-103-109-5309,ETHIOPIA,J52dzYSFvOyqbP1Rjw,"intain blithely. furiously express deposits haggle fluffily above the quickly express deposits. final, unus",62973.236699999994,4590023
59398,Customer#000059398,1480.97,15-103-109-5309,ETHIOPIA,J52dzYSFvOyqbP1Rjw,"intain blithely. furiously express deposits haggle fluffily above the quickly express deposits. final, unus",-7.275957614183426E-12,4590023
49868,Customer#000049868,8797.91,19-509-371-1318,INDONESIA,L0MLQgDWmpvN55lyf9OGi0d04UW2nhLiV,ily. blithely regular ideas breach against the blithely silent packages? furiously regular req,20866.8096,4611621
49868,Customer#000049868,8797.91,19-509-371-1318,INDONESIA,L0MLQgDWmpvN55lyf9OGi0d04UW2nhLiV,ily. blithely regular ideas breach against the blithely silent packages? furiously regular req,3.637978807091713E-12,4611623
60049,Customer#000060049,2128.83,19-228-258-6362,INDONESIA,2ST732JS cryl,"es: express pinto beans wake across the carefully dogged dependencies. express, final ideas a",98409.1681,4594918
49277,Customer#000049277,-349.46,15-207-399-1754,ETHIOPIA,pIsHZhVhCa,ainst the slyly express accounts. slyly even pinto beans against the furiousl,0.0,4590023
50398,Customer#000050398,7572.84,15-245-354-5848,ETHIOPIA,"Bycu7UMcKaa,",encies are. regular foxes haggle blithely along the even dependencies. doggedly fina,59111.68900000001,4590023
50398,Customer#000050398,7572.84,15-245-354-5848,ETHIOPIA,"Bycu7UMcKaa,",encies are. regular foxes haggle blithely along the even dependencies. doggedly fina,7.275957614183426E-12,4590023
51278,Customer#000051278,1431.42,15-740-430-5551,ETHIOPIA,cvQ1dssd5tsQAd33cLaBRNFPhTwaiuF9X6PVo9ua,ronic accounts. attainments cajole slyly dependencies. slyly bold accounts use special ideas. regular package,46175.03999999999,4590023
51278,Customer#000051278,1431.42,15-740-430-5551,ETHIOPIA,cvQ1dssd5tsQAd33cLaBRNFPhTwaiuF9X6PVo9ua,ronic accounts. attainments cajole slyly dependencies. slyly bold accounts use special ideas. regular package,-7.275957614183426E-12,4590023
56411,Customer#000056411,9495.27,15-915-641-1640,ETHIOPIA,hGiH8UbusCnO3WAxCzzTRWtu1Exc7DGxjFU,excuses detect blithely. final deposits boost boldly according to the,0.0,4590023
